29, 3, 66, 247, 196, 149
30, 3, 66, 239, 186, 139
4, 25, 64, 255, 201, 154
83, 24, 64, 231, 169, 141
5, 24, 64, 255, 201, 152
83, 23, 64, 196, 137, 111
31, 3, 66, 214, 164, 124
57, 3, 66, 234, 176, 139
5, 23, 64, 252, 196, 149
82, 22, 64, 232, 172, 142
6, 22, 64, 250, 192, 147
82, 21, 64, 249, 186, 152
58, 3, 66, 250, 191, 152
59, 3, 66, 245, 186, 149
6, 21, 64, 252, 197, 147
81, 20, 64, 207, 151, 121
26, 4, 66, 234, 182, 131
27, 4, 66, 252, 202, 151
7, 20, 64, 252, 194, 154
81, 19, 64, 159, 109, 79
28, 4, 66, 236, 184, 136
60, 4, 66, 244, 186, 146
7, 19, 64, 254, 196, 159
80, 18, 64, 234, 176, 137
61, 4, 66, 249, 192, 151
62, 4, 66, 252, 196, 154
8, 18, 64, 254, 196, 154
79, 17, 64, 247, 187, 154
24, 5, 66, 229, 179, 131
25, 5, 66, 249, 197, 147
9, 17, 64, 255, 199, 152
79, 16, 64, 249, 187, 154
63, 5, 66, 250, 196, 151
64, 5, 66, 245, 191, 142
9, 16, 64, 250, 194, 149
78, 15, 64, 231, 174, 141
22, 6, 66, 234, 179, 134
23, 6, 66, 249, 194, 146
10, 15, 64, 216, 162, 126
77, 14, 64, 250, 189, 157
65, 6, 66, 250, 196, 147
66, 6, 66, 254, 197, 154
11, 14, 64, 234, 177, 137
76, 13, 64, 247, 189, 151
20, 7, 66, 250, 196, 149
21, 7, 66, 252, 196, 151
12, 13, 64, 247, 191, 147
75, 12, 64, 244, 187, 144
67, 7, 66, 211, 157, 119
68, 7, 66, 249, 196, 154
13, 12, 64, 255, 202, 152
74, 11, 64, 245, 187, 147
19, 8, 66, 245, 192, 146
69, 8, 66, 255, 204, 151
14, 11, 64, 254, 199, 149
73, 10, 64, 254, 197, 152
70, 8, 66, 254, 202, 152
17, 9, 66, 255, 202, 154
18, 9, 66, 239, 184, 141
71, 9, 66, 254, 202, 152
15, 10, 64, 255, 211, 157
72, 9, 64, 254, 197, 156
71, 9, 64, 250, 194, 152
16, 10, 66, 234, 179, 129
72, 10, 66, 252, 201, 147
17, 9, 64, 244, 189, 146
16, 9, 64, 244, 191, 149
70, 8, 64, 254, 199, 152
15, 11, 66, 254, 196, 154
73, 11, 66, 255, 199, 152
18, 8, 64, 232, 174, 136
69, 7, 64, 236, 182, 139
68, 7, 64, 244, 189, 146
14, 12, 66, 250, 194, 154
74, 12, 66, 250, 194, 151
20, 7, 64, 231, 174, 136
19, 7, 64, 247, 191, 151
67, 6, 64, 249, 196, 149
66, 6, 64, 252, 196, 152
13, 13, 66, 247, 191, 146
75, 13, 66, 252, 196, 151
22, 6, 64, 252, 201, 149
21, 6, 64, 242, 189, 144
65, 5, 64, 249, 189, 149
64, 5, 64, 221, 169, 129
12, 14, 66, 250, 194, 147
76, 14, 66, 250, 191, 154
24, 5, 64, 254, 202, 149
23, 5, 64, 255, 204, 152
63, 4, 64, 236, 181, 142
62, 4, 64, 249, 191, 149
61, 4, 64, 197, 144, 109
11, 15, 66, 250, 194, 149
77, 15, 66, 247, 186, 154
27, 4, 64, 250, 197, 151
26, 4, 64, 232, 182, 134
25, 4, 64, 244, 192, 141
60, 3, 64, 206, 154, 121
59, 3, 64, 219, 161, 128
58, 3, 64, 249, 189, 151
10, 16, 66, 247, 191, 147
78, 16, 66, 242, 181, 149
30, 3, 64, 255, 201, 154
29, 3, 64, 244, 194, 144
28, 3, 64, 234, 186, 134
57, 2, 64, 254, 196, 152
56, 2, 64, 249, 191, 149
55, 2, 64, 229, 174, 134
54, 2, 64, 250, 194, 152
9, 17, 66, 244, 186, 147
79, 17, 66, 250, 189, 154
9, 18, 66, 240, 186, 144
79, 18, 66, 249, 191, 152
34, 2, 64, 255, 204, 152
33, 2, 64, 252, 199, 146
32, 2, 64, 255, 201, 152
31, 2, 64, 252, 194, 154
53, 1, 64, 249, 192, 152
52, 1, 64, 250, 194, 151
51, 1, 64, 254, 199, 152
50, 1, 64, 247, 194, 144
49, 1, 64, 254, 201, 151
48, 1, 64, 255, 204, 151
47, 1, 64, 227, 172, 131
46, 1, 64, 252, 194, 151
45, 1, 64, 242, 189, 144
44, 1, 64, 254, 194, 152
43, 1, 64, 254, 197, 152
42, 1, 64, 245, 189, 147
41, 1, 64, 249, 189, 151
40, 1, 64, 249, 187, 154
39, 1, 64, 239, 182, 146
38, 1, 64, 247, 189, 149
37, 1, 64, 255, 197, 154
36, 1, 64, 249, 194, 149
35, 1, 64, 250, 197, 154
54, 87, 63, 219, 162, 116
53, 87, 63, 249, 194, 147
52, 87, 63, 227, 176, 131
51, 87, 63, 250, 194, 149
50, 87, 63, 250, 194, 151
49, 87, 63, 249, 192, 149
48, 87, 63, 250, 192, 152
47, 87, 63, 244, 187, 146
46, 87, 63, 244, 189, 144
45, 87, 63, 240, 186, 142
44, 87, 63, 240, 184, 146
43, 87, 63, 245, 184, 154
42, 87, 63, 245, 184, 152
41, 87, 63, 242, 184, 147
40, 87, 63, 242, 184, 149
39, 87, 63, 249, 189, 152
38, 87, 63, 249, 189, 152
37, 87, 63, 250, 191, 152
36, 87, 63, 245, 187, 149
35, 87, 63, 242, 184, 144
34, 87, 63, 224, 169, 128
58, 86, 63, 255, 209, 157
57, 86, 63, 250, 199, 144
56, 86, 63, 255, 207, 152
55, 86, 63, 255, 201, 151
8, 19, 66, 242, 189, 142
80, 19, 66, 250, 192, 151
7, 20, 66, 250, 196, 144
81, 20, 66, 192, 137, 113
33, 86, 63, 221, 166, 132
32, 86, 63, 244, 184, 151
31, 86, 63, 245, 187, 149
30, 86, 63, 212, 156, 128
61, 85, 63, 234, 181, 132
60, 85, 63, 250, 199, 146
59, 85, 63, 254, 204, 146
7, 21, 66, 252, 196, 151
81, 21, 66, 221, 166, 132
6, 22, 66, 254, 201, 152
82, 22, 66, 250, 189, 149
29, 85, 63, 219, 162, 128
28, 85, 63, 245, 187, 149
27, 85, 63, 234, 176, 139
63, 84, 63, 239, 186, 137
62, 84, 63, 240, 191, 142
6, 23, 66, 255, 204, 156
82, 23, 66, 242, 182, 144
26, 84, 63, 250, 192, 151
25, 84, 63, 250, 191, 149
65, 83, 63, 245, 191, 146
64, 83, 63, 222, 166, 128
5, 24, 66, 196, 144, 96
83, 24, 66, 237, 181, 141
24, 83, 63, 244, 186, 144
23, 83, 63, 249, 194, 142
22, 83, 63, 252, 201, 151
67, 82, 63, 240, 186, 144
66, 82, 63, 216, 162, 121
5, 25, 66, 239, 187, 141
83, 25, 66, 242, 184, 147
4, 26, 66, 236, 181, 134
21, 82, 63, 249, 194, 147
69, 81, 63, 254, 197, 152
68, 81, 63, 226, 172, 128
84, 26, 66, 192, 132, 111
4, 27, 66, 236, 182, 136
20, 81, 63, 245, 186, 149
19, 81, 63, 254, 197, 154
70, 80, 63, 237, 179, 136
84, 27, 66, 212, 152, 126
4, 28, 66, 236, 181, 136
18, 80, 63, 252, 199, 147
72, 79, 63, 255, 197, 152
71, 79, 63, 252, 192, 152
84, 28, 66, 182, 129, 106
3, 29, 66, 250, 192, 154
17, 79, 63, 245, 192, 141
16, 79, 63, 254, 201, 151
73, 78, 63, 244, 184, 144
85, 29, 66, 184, 129, 101
3, 30, 66, 247, 191, 149
15, 78, 63, 255, 206, 149
74, 77, 63, 216, 162, 126
85, 30, 66, 234, 176, 146
3, 31, 66, 252, 192, 152
14, 77, 63, 244, 192, 141
75, 76, 63, 194, 142, 111
85, 31, 66, 244, 181, 151
3, 32, 66, 252, 192, 152
13, 76, 63, 234, 186, 132
76, 75, 63, 226, 169, 134
85, 32, 66, 249, 186, 152
2, 33, 66, 249, 189, 152
12, 75, 63, 234, 184, 131
77, 74, 63, 232, 176, 141
86, 33, 66, 250, 191, 156
2, 34, 66, 249, 187, 152
11, 74, 63, 239, 192, 134
78, 73, 63, 224, 167, 134
86, 34, 66, 250, 191, 154
2, 35, 66, 247, 186, 152
10, 73, 63, 252, 201, 146
79, 72, 63, 249, 192, 151
86, 35, 66, 242, 181, 146
2, 36, 66, 249, 192, 152
9, 72, 63, 255, 206, 151
79, 71, 63, 249, 191, 151
9, 71, 63, 254, 204, 147
80, 70, 63, 247, 187, 151
86, 36, 66, 249, 189, 152
2, 37, 66, 255, 201, 152
8, 70, 63, 255, 209, 152
81, 69, 63, 249, 192, 152
86, 37, 66, 252, 194, 149
2, 38, 66, 255, 202, 151
7, 69, 63, 255, 206, 152
81, 68, 63, 250, 196, 151
7, 68, 63, 249, 197, 144
82, 67, 63, 252, 199, 152
86, 38, 66, 237, 181, 141
1, 39, 66, 254, 199, 149
6, 67, 63, 252, 201, 147
82, 66, 63, 254, 199, 154
6, 66, 63, 239, 191, 137
83, 65, 63, 249, 191, 149
87, 39, 66, 242, 182, 151
1, 40, 66, 245, 189, 142
5, 65, 63, 212, 167, 119
83, 64, 63, 240, 186, 144
5, 64, 63, 221, 174, 126
84, 63, 63, 229, 179, 131
87, 40, 66, 247, 187, 151
1, 41, 66, 254, 197, 151
4, 63, 63, 245, 191, 146
84, 62, 63, 250, 196, 147
4, 62, 63, 245, 187, 149
85, 61, 63, 255, 206, 152
87, 41, 66, 250, 191, 151
1, 42, 66, 249, 196, 149
3, 61, 63, 250, 199, 154
85, 60, 63, 255, 201, 152
87, 42, 66, 242, 187, 149
1, 43, 66, 239, 187, 141
3, 60, 63, 252, 201, 154
85, 59, 63, 255, 197, 152
3, 59, 63, 255, 201, 152
85, 58, 63, 252, 192, 152
3, 58, 63, 250, 196, 149
86, 57, 63, 247, 187, 152
87, 43, 66, 239, 186, 146
1, 44, 66, 250, 196, 151
2, 57, 63, 250, 196, 147
86, 56, 63, 249, 189, 151
2, 56, 63, 249, 196, 149
86, 55, 63, 244, 184, 146
2, 55, 63, 234, 182, 136
86, 54, 63, 239, 181, 144
2, 54, 63, 249, 192, 146
87, 53, 63, 240, 182, 147
87, 44, 66, 249, 192, 151
1, 45, 66, 249, 192, 149
1, 53, 63, 255, 199, 152
87, 52, 63, 249, 189, 154
87, 45, 66, 250, 199, 154
1, 46, 66, 240, 184, 141
1, 52, 63, 250, 197, 147
87, 51, 63, 252, 192, 152
1, 51, 63, 252, 201, 149
87, 50, 63, 252, 192, 151
1, 50, 63, 250, 199, 147
87, 49, 63, 252, 196, 152
1, 49, 63, 242, 189, 141
87, 48, 63, 252, 196, 151
1, 48, 63, 240, 189, 142
87, 47, 63, 252, 196, 152
1, 47, 63, 234, 182, 137
87, 46, 63, 240, 184, 142
1, 46, 63, 244, 192, 141
87, 45, 63, 247, 189, 149
1, 45, 63, 249, 196, 144
87, 44, 63, 249, 191, 147
1, 44, 63, 254, 201, 152
87, 43, 63, 249, 191, 152
1, 43, 63, 254, 201, 151
87, 42, 63, 249, 192, 152
1, 42, 63, 252, 197, 147
87, 41, 63, 232, 176, 137
1, 41, 63, 254, 202, 154
87, 40, 63, 234, 176, 141
1, 40, 63, 254, 199, 154
87, 39, 63, 244, 184, 151
1, 39, 63, 252, 192, 156
87, 38, 63, 242, 181, 147
1, 38, 63, 254, 196, 156
87, 37, 63, 240, 184, 144
1, 37, 63, 252, 196, 152
87, 36, 63, 254, 196, 156
87, 46, 66, 226, 172, 131
1, 47, 66, 254, 197, 151
1, 36, 63, 254, 196, 152
87, 35, 63, 249, 189, 151
87, 47, 66, 250, 191, 151
1, 48, 66, 255, 199, 154
1, 35, 63, 254, 194, 154
86, 34, 63, 249, 189, 152
2, 34, 63, 247, 189, 151
86, 33, 63, 236, 177, 141
2, 33, 63, 240, 182, 147
86, 32, 63, 237, 179, 144
2, 32, 63, 242, 184, 151
86, 31, 63, 240, 186, 147
87, 48, 66, 249, 187, 151
1, 49, 66, 250, 194, 149
2, 31, 63, 240, 179, 149
85, 30, 63, 250, 186, 154
3, 30, 63, 229, 166, 137
85, 29, 63, 247, 181, 152
3, 29, 63, 244, 184, 144
85, 28, 63, 242, 179, 149
87, 49, 66, 247, 191, 147
2, 50, 66, 255, 199, 152
3, 28, 63, 255, 197, 151
85, 27, 63, 237, 174, 146
86, 50, 66, 207, 159, 118
2, 51, 66, 255, 199, 152
3, 27, 63, 255, 201, 152
84, 26, 63, 234, 172, 142
4, 26, 63, 255, 201, 151
84, 25, 63, 227, 164, 139
86, 51, 66, 217, 166, 129
2, 52, 66, 249, 192, 146
4, 25, 63, 255, 202, 156
83, 24, 63, 237, 176, 147
5, 24, 63, 255, 202, 151
83, 23, 63, 192, 132, 108
86, 52, 66, 249, 192, 154
2, 53, 66, 252, 196, 149
5, 23, 63, 255, 202, 152
82, 22, 63, 222, 162, 141
6, 22, 63, 244, 189, 141
82, 21, 63, 242, 181, 152
86, 53, 66, 239, 177, 139
2, 54, 66, 252, 197, 154
6, 21, 63, 247, 191, 146
81, 20, 63, 242, 182, 151
7, 20, 63, 249, 191, 154
